,Package_Id,Package Title,serial path(no airport),path_only_attraction,len,nature,outdoor,fatigue,sea,walking,exciting,day,culture,cluster
2107,ff714b6f09513962,제주,"일도국수,에코랜드 테마파크,산굼부리,동문시장,이마트 신제주점,동양 콘도,동양 콘도,김서방재첩해장국,김녕성세기해변,월정리해변,비자림,메이즈랜드,오조 해녀의 집,성산일출봉,신양 섭지코지 해변,섭지코지 전망대,섭지코지,아쿠아플라넷 제주,제주보말집,토비스 콘도,토비스 콘도,한림공원,협재해수욕장,산방식당,명리동 식당,오설록 티 뮤지엄,용머리 해안,퍼시픽 랜드,천제연 폭포,대포 해안 주상절리대,천지연폭포,정방폭포,쇠소깍,용이 식당,버들집,제주 협재우체국 수련원,애월 한담 공원,애월 해안도로,김희선 제주 몸국,용두암 해안도로,용연계곡,용연 구름다리","에코랜드테마파크,산굼부리,김녕성세기해변,월정리해변,비자림,메이즈랜드,성산일출봉,섭지코지,섭지코지,섭지코지,아쿠아플라넷제주,한림공원,협재해수욕장,오설록티뮤지엄,용머리해안,천제연폭포,주상절리대,천지연폭포,정방폭포,쇠소깍,애월한담카약,애월해안도로,용담/용두암해안도로,용연",24,2.375,2.75,1.75,1.4583333333333333,2.1666666666666665,0.75,2.4166666666666665,0.0833333333333333,4
2108,f78f5149070598d1,3박 4일 올인여행♡,"산방산온천 게스트하우스,산방산온천 게스트하우스,카멜리아 힐,남원 큰엉 해안경승지,쇠소깍,황우지 해안 열두굴,뽈살집,선운정사,오는정 김밥,제주숲,제주숲,한라산국립공원 성판악탐방로,한라산 백록담,한라산국립공원 성판악탐방로,제주숲,바농,서귀다원,카페 샐리와 이메다하우스,표선 해비치 해변,제주에 살다 게스트하우스,제주에 살다 게스트하우스,우도,월정리해변,함덕 서우봉 해변,절물 자연 휴양림","카멜리아힐,남원큰엉해변,쇠소깍,황우지해안열두굴,선운정사,제주다,제주다,한라산국립공원,백록담,한라산국립공원,제주다,서귀다원,우도,월정리해변,제주절물자연휴양림",15,1.9333333333333331,2.2,1.4,1.0,1.8,1.1333333333333333,2.6666666666666665,0.4,3
2109,d6d035e43c254996,제주도,"제주 라움 호텔,영주말가든,브와두스베이커리 카페,한라 수목원,밥은먹고다니냐,애월 해안도로,이호테우해변,더꽃돈,협재해수욕장,제주 허브캐슬펜션,오설록 티 뮤지엄,용머리 해안,군산오름,홍성방,소정방폭포,천지연폭포,제주 러브랜드,제주 허브캐슬펜션,쇠소깍 투명 카약 체험","한라수목원,애월해안도로,이호테우해수욕장,협재해수욕장,오설록티뮤지엄,용머리해안,군산,소정방폭포,천지연폭포,제주러브랜드[휴업중]",10,2.3,2.4,1.6,1.6,1.9,0.9,2.2,0.3,1
2110,91ec1b228106387f,다시떠나는 제주도,"춘심이네 2호점,이호테우해변,애월초등학교 더럭분교장,애월 해안도로,봄날,송악산,켄싱턴리조트 서귀포,쌍둥이 횟집,서귀포 매일 올레 시장,천지연폭포,1100고지휴게소,사려니숲길,지미봉,지미오름,더포그레이스 리조트,칠돈가 성산점,바다의집,세화해수욕장,명진전복,김녕 미로공원,김녕초등학교 동복분교,용두암,삼성혈 해물탕","이호테우해수욕장,애월해안도로,송악산,천지연폭포,1100고지,사려니숲길,지미봉,저지오름,협재해수욕장,제주김녕미로공원,용두암,삼성혈",12,2.5,2.9166666666666665,1.9166666666666667,1.3333333333333333,2.25,0.75,2.333333333333333,0.5,4
2111,97c47c1a4ed5f948,내님과 함께 2박3일 4월의 제주도 여행,"자매국수,애월 해안도로,리치망고 애월본점,곽지해수욕장,미도호스텔,서귀포 매일 올레 시장,미도호스텔,카멜리아 힐,운정이네,산방산,오설록 티 뮤지엄,켄싱턴 제주호텔,제주 국제 컨벤션 센터,칠돈가 중문 직영점,중문중앙통닭,켄싱턴 제주호텔,아라파파","애월해안도로,곽지해수욕장,카멜리아힐,산방산,오설록티뮤지엄,제주국제컨벤션센터icc",6,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,2.0,1.0,2.1666666666666665,0.1666666666666666,3
2112,2c18024aef51f930,5박 6일 제주&부산 여행,"신촌 덕인당 보리빵,명진전복,평대스낵,성산포 종합 여객 터미널,우도 하우목동항,우도관광레져,풍원,서빈백사 해수욕장,홍조단괴해변,쇠머리오름,우도봉,검멀레 해수욕장,하고수동 해수욕장,우도 하우목동항,성산포 종합 여객 터미널,도시락 게스트하우스,도시락 게스트하우스,성산일출봉,나목도식당,비고르 서핑스쿨,해심가든,비고르 서핑스쿨,비고르 서핑스쿨,협재 수우동,협재해수욕장,연정식당,숨 게스트하우스,숨 게스트하우스,키다리 게스트하우스,더베이101,키다리 게스트하우스,키다리 게스트하우스,부산 송정해수욕장,쉬림프박스 부산,키다리 게스트하우스,인사이드 부산 호스텔,자갈치역,부평 깡통 야시장,인사이드 부산 호스텔,부산역,서울역","우도,검멀레해변,하고수동해변,성산일출봉,협재해수욕장",5,2.8,3.0,2.4,2.0,2.4,1.2,3.0,0.2,8
2113,2f4da2c2d287483f,2박3일 제주,"명진전복,함덕 서우봉 해변,월정리해변,나영이네샤브샤브촌,CAFE 공작소,구좌상회,멘도롱돈까스,평대스낵,허벅식당,비자림,웅스키친,아쿠아플라넷 제주,광치기해변,성산포 JC공원,,복자씨연탄구이,로빙화,다락마마,다락마마,청진동 뚝배기,맛나식당,성산포 종합 여객 터미널,우도,서빈백사 해수욕장,홍조단괴해변,우도 팔경 보트관광,우도 하우목동항,성산포 종합 여객 터미널,오조 해녀의 집,쇠소깍,정방폭포,황우지해변,서귀포 매일 올레 시장,중문중앙통닭,황금어장,외돌개나라,외돌개나라,원앙폭포,기억나는 집,덕성식당,산방산,송악산,산방식당,월령선인장마을,협재해수욕장,곽지해수욕장,요리하는 목수","월정리해변,비자림,아쿠아플라넷제주,광치기해변,우도,쇠소깍,정방폭포,황우지해안,외돌개,외돌개,원앙폭포,산방산,송악산,월령선인장군락지,협재해수욕장,곽지해수욕장",16,2.4375,2.8125,1.9375,1.625,2.125,0.875,2.9375,0.3125,8
2114,6ae72765f7aa187c,제주도 여행,"정자역,베이비엔카,KB국민은행 제주지점,자매국수,우도,성산동부가스충전소,복자씨연탄구이,성산일출봉,리하우스,리하우스,아쿠아플라넷 제주,바당캔들,대수길다방,명진전복,비자림,테라로사 커피 제주 서귀포점,쇠소깍 휴게소,정방폭포,제갈양 [제주갈치양많이],바사팬 스파 리조트,그리고하우스,홍성방,오설록 티 뮤지엄,퀴즈노스,정자역","우도,성산일출봉,아쿠아플라넷제주,비자림,쇠소깍,정방폭포,오설록티뮤지엄",7,2.142857142857143,2.2857142857142856,2.0,1.0,2.142857142857143,0.7142857142857143,2.571428571428572,0.1428571428571428,4
2116,831f2ae4b410585d,두 번째 제주도,"대우정 식당,리치망고 대정점,김경숙 해바라기,제주마방목지,이호테우해변,곽지해수욕장,바다를 본 돼지,게스트하우스 쉼","김경숙해바라기농장,마방목지,이호테우해수욕장,곽지해수욕장",4,2.25,3.0,1.5,2.0,2.25,1.5,2.5,0.0,5
2117,db287df9feefeb01,가족여행,"이마트 신제주점,에코랜드 테마파크,낭뜰에쉼팡,남원 큰엉 해안경승지,금호 리조트,서귀포 천문과학문화관,정방폭포,미로공원,대포 해안 주상절리대,운정이네 중문점,제주항공우주박물관,오설록 티 뮤지엄,금호 리조트,새섬 새연교,아쿠아플라넷 제주,섭지코지,신양 섭지코지 해변,삼대국수회관 성산일출봉점,우도 잠수함,성산일출봉,남원포구식당,금호 리조트,천지연폭포,협재해수욕장,이호테우해변","에코랜드테마파크,남원큰엉해변,서귀포천문과학문화관,정방폭포,제주김녕미로공원,주상절리대,제주항공우주박물관,오설록티뮤지엄,새연교,아쿠아플라넷제주,섭지코지,섭지코지,우도잠수함,성산일출봉,천지연폭포,협재해수욕장,이호테우해수욕장",17,2.176470588235294,2.294117647058824,1.4705882352941178,1.588235294117647,1.7058823529411764,0.8823529411764706,2.5294117647058822,0.4705882352941176,1
2118,5071e82920f4fafb,제주 봄꽃여행,"용두암,전농로,성배네아강발,호텔 리젠트마린더블루,호텔 리젠트마린더블루,올레길 7코스 시작점,제주 오션 팰리스 호텔,덕성원,하효통닭,짱구분식 서귀포,제주 오션 팰리스 호텔,제주 오션 팰리스 호텔,모슬포항,가파도,만선식당,산방산,오설록 티 뮤지엄,칠돈가 중문 직영점,제주 오션 팰리스 호텔,제주 오션 팰리스 호텔,협재해수욕장,애월 해안도로,닐모리동동","용두암,모슬포항,가파도,산방산,오설록티뮤지엄,협재해수욕장,애월해안도로",7,2.0,2.7142857142857144,1.4285714285714286,1.7142857142857142,1.8571428571428568,0.5714285714285714,2.2857142857142856,0.2857142857142857,1
2119,eb5e0a98de18a88f,9자매 제주여행♡.♡,"우진해장국,순옥이네명가,동문시장,국수마당,월정리해변,달비치 카페 & 빌라,김녕해안길,산굼부리,에코랜드 테마파크,노루생태관찰원,섭지코지,토비스 콘도,토비스 콘도,협재해수욕장,협재해녀의집,성이시돌목장,봄날,비양도,오설록 티 뮤지엄,송악산,산방산 탄산온천,토비스 콘도,토비스 콘도,카멜리아 힐,이중섭 거리,서귀포 매일 올레 시장,쇠소깍","월정리해변,김녕해안도로,산굼부리,에코랜드테마파크,노루생태관찰원,섭지코지,협재해수욕장,성이시돌목장,비양도,오설록티뮤지엄,송악산,산방산탄산온천,카멜리아힐,이중섭거리,쇠소깍",15,2.2,2.6,1.6666666666666667,1.1333333333333333,2.0,0.8666666666666667,2.6666666666666665,0.2,4
2120,1fe65d2fb464f888,아빠환갑기념 친정가족여행,"성산일출봉,제주 공룡 랜드,한화리조트 제주,사려니숲길,절물 자연 휴양림,한화리조트 제주,한라산,제주 코코몽 에코 파크,한화리조트 제주,아쿠아플라넷 제주","성산일출봉,제주공룡랜드[휴장중],사려니숲길,제주절물자연휴양림,코코몽에코파크,아쿠아플라넷제주",6,1.3333333333333333,1.8333333333333333,1.5,1.0,2.333333333333333,1.0,2.333333333333333,1.0,10
2121,b332e6e51a353887,겨울 제주도 당일치기,"초밥군커피씨,아날로그감귤밭,장승포식당,성산일출봉,섭지코지,제주칼국수","아날로그감귤밭,성산일출봉,섭지코지",3,2.6666666666666665,3.0,2.6666666666666665,0.6666666666666666,2.333333333333333,1.0,3.0,0.3333333333333333,7
2122,31665debf98cf8b4,연남이랑 제주도 여행♡,"밥깡패,애월초등학교 더럭분교장,하루스토리 게스트하우스,협재해수욕장,하루스토리 게스트하우스,디자인에이비,오설록 티 뮤지엄,카멜리아 힐,박물관은 살아있다 제주 중문점,플레이케이팝,칠돈가 중문 직영점,물고기나무 게스트하우스,가시아방국수,성산일출봉,검멀레 해수욕장,하고수동 해수욕장,명진전복,고양이정원,월정리해변,김녕초등학교 동복분교,고양이정원,모닥식탁,넥슨 컴퓨터 박물관","협재해수욕장,오설록티뮤지엄,카멜리아힐,박물관은살아있다,플레이네이쳐,성산일출봉,검멀레해변,하고수동해변,월정리해변,넥슨컴퓨터박물관",10,1.8,2.1,1.4,1.7,1.9,1.3,2.2,0.9,10
2123,1c8a3be7c9578830,가을 2박3일 제주도 여행,"어장군,오션 스위츠 제주호텔,제주 테지움 사파리,수월봉전망대,신창 풍차 해안,빨간 간판의 횟집,제주별빛누리공원,오션 스위츠 제주호텔,오션 스위츠 제주호텔,산지물 식당,올레길 7코스 시작점,외돌개,정확한 위치를 모르는 흑돼지 집,제주 러브랜드,오션 스위츠 제주호텔,오션 스위츠 제주호텔,섭지코지","수월봉,신창풍차해안도로,제주별빛누리공원[제한적운영중],외돌개,제주러브랜드[휴업중],섭지코지",6,1.8333333333333333,2.0,1.6666666666666667,1.5,1.8333333333333333,0.3333333333333333,2.833333333333333,0.8333333333333334,0
2124,5b31964dac56b8d0,제주 가족 여행,"캐릭월드,에코랜드 테마파크,고등어쌈밥,샤인빌 럭셔리 리조트,국수마당,돌토고리카페,샤인빌 럭셔리 리조트,휴애리자연생활공원,황금륭버거 예이츠점,중문면세점,천제연농원,켄싱턴리조트 서귀포,흑돈퍼주는집,켄싱턴리조트 서귀포,아루요 1호점,제주 테지움 사파리,오설록 티 뮤지엄,협재해수욕장,동문시장","에코랜드테마파크,휴애리자연생활공원,오설록티뮤지엄,협재해수욕장",4,2.0,2.5,1.0,1.5,1.5,1.5,2.5,0.0,6
2125,a3272cbdde644b16,2박3일 제주도,"기숙사,미르 게스트하우스,미르 게스트하우스,자매국수,밥깡패,몽상드애월,놀맨,협재해수욕장,오설록 티 뮤지엄,카멜리아 힐,돈사돈 중문점,샤인빌 럭셔리 리조트,샤인빌 럭셔리 리조트,쇠소깍 투명 카약 체험,어진이네 횟집,연미정,세화해수욕장,카페 마니,쉬림프박스 제주점,함덕 서우봉 해변,모닥식탁,동우닭집","협재해수욕장,오설록티뮤지엄,카멜리아힐,연북정,협재해수욕장",5,1.6,2.4,1.0,2.0,1.6,1.2,2.0,0.6,1
2126,70cbaf7b5e8d589e,쉬자제주도에서,"호텔 리젠트마린더블루,호텔 리젠트마린더블루,자매국수,월정리로와,세화해수욕장,비자림,샤인빌 럭셔리 리조트,서귀포 매일 올레 시장,샤인빌 럭셔리 리조트,샤인빌 럭셔리 리조트,후거,이호테우해변","월정리해안도로,협재해수욕장,비자림,이호테우해수욕장",4,2.25,3.0,2.0,2.25,2.25,1.25,2.5,0.0,5
2127,767adff541c06b81,제주팀일정,"국립제주박물관,용연계곡,수목원테마파크,궁중오메기떡,대명리조트 제주,한라산,한라산국립공원 어리목 코스,흑돼지가 있는 풍경,사려니숲길,한화리조트 제주","국립제주박물관,용연,수목원테마공원,한라산어리목코스,사려니숲길",5,1.8,2.2,1.4,1.0,2.2,0.8,1.0,0.6,1
2128,3d8566110a29682b,제주껏즐기는제주,"우진해장국,에코랜드 테마파크,선녀와 나무꾼 테마공원,제주 오션 팰리스 호텔,쌍둥이 횟집,천지연폭포,마농 치킨,제주 오션 팰리스 호텔,오션팰리스호텔 뷔페,성산포 종합 여객 터미널,우도,우도왕자이야기,우도 팔경 보트관광,회양과 국수군,서빈백사 해수욕장,홍조단괴해변,성산포 종합 여객 터미널,아쿠아플라넷 제주,칠돈가 표선직영점,이중섭 거리,서귀포 매일 올레 시장,제주 오션 팰리스 호텔,제주 오션 팰리스 호텔,춘심이네 본점,애월초등학교 더럭분교장,까미노","에코랜드테마파크,선녀와나무꾼,천지연폭포,우도,아쿠아플라넷제주,이중섭거리",6,1.3333333333333333,1.8333333333333333,1.3333333333333333,1.1666666666666667,1.8333333333333333,0.6666666666666666,2.1666666666666665,0.6666666666666666,9
2129,a2e7334b2936b946,엄마랑 갑자기 제주,"논짓물,굿스테이 디셈버,신해조식당,롯데호텔 제주,오성식당,중문비치호텔,한담해변 산책로,덤장 중문점,대포해송횟집,롯데호텔 제주,중문 관광 단지,헬로키티 아일랜드,동도원","논짓물,애월한담해안산책로,중문관광단지,헬로키티아일랜드",4,1.5,1.75,1.25,2.0,1.25,1.5,2.5,0.75,11
2130,507c599bbc334b37,민백서성유,"아미고게스트하우스,대한민국 제주특별자치도 제주시 애월읍 애월해안로 454-5 더 찜,아미고게스트하우스,아미고게스트하우스,애월초등학교 더럭분교장,더 끌림,할미꽃펜션,오설록 티 뮤지엄,환상숲 곶자왈공원,청정흑돼지나라,산방산 유람선,대포 해안 주상절리대,볼고롱짬뽕,서귀포 매일 올레 시장,달콤스테이,달콤스테이,성산포 종합 여객 터미널,우도,저팔계깡통연탄구이,달콤스테이,비자림,천리맛집,선녀와 나무꾼 테마공원","오설록티뮤지엄,환상숲곶자왈공원,산방산,주상절리대,우도,비자림,선녀와나무꾼",7,2.142857142857143,2.2857142857142856,1.5714285714285714,1.0,1.8571428571428568,0.4285714285714285,2.571428571428572,0.7142857142857143,0
