contentsid,title,tag,introduction,contentscd.label,인기점수,자연,실외,피로도,산-바다,도보산채ㄱ,신나는,낮,인문학
CNTS_200000000009752,뽀로로&타요 테마파크 제주,"아이,맑음,비.눈,흐림,테마공원,실내관광지,체험,어린이,어트랙션","아이들에게 인기만점인 캐릭터 뽀로로와 타요를 만날 수 있는 테마파크
다양한 어트랙션이 실내와 실외에 골고루 있어 비가 와도 문제없이 즐길 수 있다.",관광지,7174,,,,,,,,
CONT_000000000500295,삼각봉,"부모,커플,혼자,친구,경관/포토,오름,사계절,자연경관,포토스팟",한라산 관음사 코스 중 유난히 신비스러운 삼각봉,관광지,7170,,,,,,,,
CONT_000000000500186,매오름,"커플,혼자,친구,맑음,체험관광,오름,휴식/치유,자연경관,도보여행,도보,어트랙션","마치 매가 날개를 펴고 앉아 있는 형태를 띄고 있는 오름
· 서귀포시 표선면 표선리
· 올레15코스",관광지,7167,,,,,,,,
CNTS_000000000021516,삼의악트레킹코스,"걷기/등산,어트랙션",쉽게 도심을 벗어날 수 있는 트레킹코스,관광지,7163,,,,,,,,
CONT_000000000500239,법화사지,"부모,커플,혼자,아이,경관/포토,휴식/힐링,문화유적지,중/장년,휴식/치유,노년,역사유적,포토스팟,어린이",서귀포시 하원동에 있는 신라시대의 절터,관광지,7156,,,,,,,,
CNTS_200000000007634,법정사,"역사,유적지,체험,역사유적,어트랙션",법정사항일운동의 발상지로 알려져있는 역사적 장소,관광지,7121,,,,,,,,
CONT_000000000500213,민오름(조천읍),"부모,커플,혼자,경관/포토,휴식/힐링,액티비티,오름,청년,중/장년,휴식/치유,자연경관,체험,도보여행,도보,레저/체험,포토스팟",개척을 거부하는 제주 자연의 민오름,관광지,7064,,,,,,,,
CNTS_000000000021433,천주교 순례길 - 김대건길,"걷기/등산,흐림,봄,가을,문화관광,도보여행,도보,어트랙션","110여년의 역사를 간직한 묵상의 시간,고산성당에서 성 김대건신부 표착지인 용수성지까지 순례길",관광지,7031,,,,,,,,
CNTS_200000000007493,이로이로공방,"친구,혼자,휴식/힐링,체험관광,원데이클래스,프랑스자수,캘리그라피,체험,어트랙션","제주시 동쪽에 위치한 하도리 마을 내, 프랑스자주 원데이클래스 체험을 진행하는 공방",관광지,6978,,,,,,,,
CNTS_000000000019073,후포해변,"해변,경관/포토,자연경관,포토스팟",탈의실과 편의시설을 갖춘 작은 휴양지,관광지,6942,,,,,,,,
CNTS_000000000020155,맬튼개 갯담,"커플,아이,부모,친구,휴식/힐링,해변,어린이",바닷돌을 이용하여 자연스런 겹담 형식으로 둘러쌓고 밀물에 들어왔던 고기떼들이 썰물이 되면 그 안에 갇혀 쉽게 잡을 수 있게 만든 장지,관광지,6939,,,,,,,,
CNTS_000000000000982,큰바리메오름,"오름,사계절,청년,휴식/힐링,친구,커플,혼자,자연경관,도보여행,도보",오름의 모양이 바리를 닮은 기생화산,관광지,6935,,,,,,,,
CONT_000000000500364,소남머리,"경관/포토,부모,커플,혼자,친구,아이,자연경관,포토스팟,어린이","바다, 숲, 개울 3가지를 한 곳에서 느낄 수 있는 곳",관광지,6910,,,,,,,,
CNTS_200000000007410,액트(AC.lll.T) 볼링장,"볼링,맥주,사계절,실내관광지,체험,어트랙션",GD의 감성이 담긴 엔터테이닝 볼링펍.,관광지,6867,,,,,,,,
CNTS_200000000007861,남내소,"커플,친구,아이,휴식/힐링,경관/포토,자연경관,체험,포토스팟,어린이,어트랙션",효돈천에서 가장 크고 넓은 소(沼)로 알려져 있는 곳,관광지,6858,,,,,,,,
CNTS_200000000008851,아일랜드에프,"선상낚시,낚시체험,선상리조트,체험,어트랙션",우도와 성산일출봉 사이 제주바다에 떠있는 선상테마파크,관광지,6854,,,,,,,,
CONT_000000000500418,"알밤(알바매기, 알밤오름)","부모,커플,혼자,친구,아이,맑음,오름,자연경관,도보여행,도보,어린이",오름 모양이 밤알같이 생겼다하여 붙여진 오름,관광지,6848,,,,,,,,
CONT_000000000500422,알오름(성산읍),"커플,친구,맑음,오름,자연경관,도보여행,도보",제주 동부를 한눈에 볼 수 있는 알오름,관광지,6825,,,,,,,,
CNTS_000000000019554,광령귤나무,"겨울,자연경관",제주도 재래귤인 동정귤나무로 제주도기념물 제 26호,관광지,6806,,,,,,,,
CNTS_000000000022459,산방산 수국,"산,걷기/등산,경관/포토,친구,커플,맑음,여름,자연경관,포토스팟,어트랙션,수국",산방산 근처의 수국길.,관광지,6791,,,,,,,,
CONT_000000000500121,다려도,"경관/포토,휴식/힐링,해변,자연경관,포토스팟",제주시의 숨은 비경 31 중 한 곳,관광지,6780,,,,,,,,
CNTS_000000000021058,성읍승마장,"승마,액티비티,체험,레저/체험,어트랙션",30년 전통 도내 최대 길이의 제주 최초 승마장,관광지,6776,,,,,,,,
CONT_000000000500524,절물오름(큰대나),"오름,걷기/등산,친구,커플,봄,자연경관,도보여행,도보",절물 약수터의 물이 용출되는 절물오름,관광지,6762,,,,,,,,
CNTS_200000000007677,남수각 하늘길 벽화거리,"커플,경관/포토,커플스냅,문화관광,도보여행,도보,포토스팟",소박한 골목길에 펼쳐진 야외미술관 남수각 하늘길 벽화거리,관광지,6758,,,,,,,,
CONT_000000000500087,남문지못,"문화유적지,자연경관,문화관광,역사유적",추사의 유배시절 모습을 그린 입석이 세워져 있는 곳,관광지,6749,,,,,,,,
CNTS_000000000022842,다랑쉬굴,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션","4·3사건 당시 하도리, 종달리 주민 11명이 피신해 살다가 굴이 발각되어 집단희생 당한 곳",관광지,6745,,,,,,,,
CNTS_000000000021487,추사 유배길 - 1코스 집념의 길,"걷기/등산,흐림,봄,가을,문화관광,도보여행,도보,어트랙션",총 길이 8.6km로 추사선생이 주로 머물던 마을 주변과 후학들을 가르치기 위해 찾았던 대정향교 등을 잇는 코스,관광지,6744,,,,,,,,
CONT_000000000500262,불탑사 (5층석탑),"문화유적지,사계절,부모,아이,혼자,친구,커플,문화관광,역사유적,어트랙션",보물 제1187호로 지정되어 보호받고 있는 제주도내 유일 고려시대 석탑,관광지,6715,,,,,,,,
CNTS_000000000020983,성산~세화 해안도로,"일출,해변,드라이브,커플,맑음,여름,자연경관",일출이 아름다운 해맞이 해안도로,관광지,6702,,,,,,,,
CNTS_200000000008043,신산공원,"아이,걷기/등산,휴식/힐링,테마공원,자연경관,어린이,봄꽃,벚꽃","제주시 중심지 한복판에 위치한 공원
",관광지,6684,,,,,,,,
CNTS_200000000007918,손방둥이 ,"가죽공방,핸드메이드,체험관광,체험,어트랙션","가죽공예를 위한 오픈공간
",관광지,6670,,,,,,,,
CNTS_000000000001530,세인트포골프장,"골프,액티비티,체험,레저/체험,어트랙션","전장 7,550야드,바다와 하늘, 숲이 하나로 어우러지는 친환경적인 골프장",관광지,6655,,,,,,,,
CONT_000000000500215,바늘오름,"부모,커플,혼자,친구,경관/포토,휴식/힐링,체험관광,액티비티,오름,사계절,청년,중/장년,휴식/치유,자연경관,체험,도보여행,도보,레저/체험,포토스팟",교래리의 바늘오름,관광지,6649,,,,,,,,
CNTS_200000000011133,"그대, 나의 뮤즈 : 클림트 to 마티스","부모,커플,미술/박물관,사계절,전시와 행사,문화관광,어트랙션",서양 미술사 거장 4인의 작품을 한자리에서 만나볼 수 있는 체험형 미디어아트!,관광지,6632,,,,,,,,
CONT_000000000500359,세미오름(삼의양오름),"부모,커플,혼자,친구,아이,오름,자연경관,도보여행,도보,어린이","뒤로는 한라산, 앞으로는 제주시내를 품고 있는 삼의양오름",관광지,6632,,,,,,,,
CONT_000000000500599,존자암지,"문화유적지,맑음,자연경관,문화관광,역사유적,단풍",제주도 서귀포시 하원동 볼래오름 기슭에 있는 옛 사찰 존자암의 자리,관광지,6622,,,,,,,,
CNTS_200000000007225,김녕 청굴물,"여름,액티비티,자연경관,체험,레저/체험,수상레저,어트랙션",김녕 해수욕장과 김녕 금속공예마을 사이에 위치한 물놀이 장소.,관광지,6622,,,,,,,,
CNTS_000000000022753,하도리 철새도래지,"해변,경관/포토,맑음,자연경관,포토스팟",월동하러 가는 철새들의 은신처,관광지,6609,,,,,,,,
CNTS_200000000008018,어린이교통공원,"아이,경관/포토,테마공원,액티비티,체험관광,실내관광지,체험,레저/체험,포토스팟,어린이,어트랙션","제주를 대표하는 교통안전 공원으로 어린이의 호기심 유발을 통한 차별화된 교육의 장
",관광지,6605,,,,,,,,
CNTS_000000000018514,봉글레산,"오름,걷기/등산,맑음,자연경관",아름다운 추자도의 풍광이 펼쳐지는 상추자도 북쪽에 위치한 낮은 산,관광지,6602,,,,,,,,
CONT_000000000500293,산천단곰솔,"부모,커플,혼자,친구,휴식/힐링,자연경관","여덟그루의 곰솔과 제단, 제주시 숨은 비경",관광지,6601,,,,,,,,
CONT_000000000500374,손지오름,"오름,걷기/등산,자연경관,도보여행,도보","생김새가 한라산의 축소판이라 해서 한라산의 손자라는 의미로 ‘손지오름’이라 불린다. ‘손지’는 ‘손자’의 제주어 표현이다. 이 외에 손자봉, 손지악이란 이름도 같이 쓰인다. 관광객들이 많이 찾는 건너편 용눈이오름에 비해 손지오름은 규모도 작고 비교적 한산하다. ",관광지,6593,,,,,,,,
CNTS_000000000018795,창고천생태공원,"계곡,걷기/등산,흐림,봄,자연경관,물놀이",안덕지역을 통과하는 생태 공원,관광지,6591,,,,,,,,
CNTS_200000000009473,중앙병원,의료관광,"다학제 진료 시스템으로 구성된 질환별 전문 진료 센터 및 전문 클리닉을 운영하고 있으며 응급의료센터의 전문화, 비침습-중재적 시술팀의 진료로 빠르고 안전한 진료와 치료가 이루어진다.
외국인 방문객은 물론 재외동포, 국내에 체류하고 있는 외국인이 편안한 마음으로 진료를 받을 수 있도록 외국인 특화 진료시스템을 운영하고 있으며 첨단 의료장비와 고객의 상태에 적합한 의료진 배치를 통해 최고의 의료서비스를 제공한다. ",관광지,6566,,,,,,,,
CONT_000000000500212,민오름(봉개동),"오름,걷기/등산,자연경관,도보여행,도보",매년 봄 야생화의 절경을 감상할 수 있는 봉개 민오름,관광지,6556,,,,,,,,
CNTS_200000000007463,로로 요가,"친구,혼자,맑음,휴식/힐링,요가,패들요가,어트랙션",제주의 푸른 바다 위에서 즐기는 패들보드 요가를 만나보자. 누구나 한 번쯤은 찰랑거리는 맑은 물결 사이로 흔들림 없이 요가 동작을 선보이는 패들보드 요가를 본 적이 있을 것이다.,관광지,6525,,,,,,,,
CNTS_000000000019692,비양도등대,"등대,경관/포토,맑음,봄,포토스팟",비양도의 비양오름 정상에 있는 무인등대,관광지,6483,,,,,,,,
CNTS_000000000018513,돈대산,"커플,친구,맑음,오름,자연경관",제주 해협의 추자군도를 구성하는 하추자도 북부에 있으며 추자군도에서 가장 높은 산,관광지,6444,,,,,,,,
CNTS_000000000019886,원앙카라반캠핑장앤야영장,"야영장,캠핑장,액티비티,친구,맑음,여름,체험,레저/체험,캠핑,언택트,어트랙션",공기좋은 곳에 위치한 조용한 캠핑장,관광지,6432,,,,,,,,
CNTS_000000000021391,예래해안도로,"해변,드라이브,맑음,커플,아이,혼자,친구,부모,자연경관,어린이",여유롭고 한적한 제주의 해안을 즐길 수 있는 곳,관광지,6428,,,,,,,,
CNTS_000000000021528,노을해안로,"일몰,해변,걷기/등산,혼자,가을,자연경관",붉게 물든 하늘과 바다를 감상하며 지나는 해안로,관광지,6399,,,,,,,,
CNTS_000000000022066,금룡사 템플스테이,"템플스테이,실내,휴식/힐링,커플,흐림,사계절,문화관광,체험,어트랙션","금룡사는 제주의 동쪽 김녕리에 자리한 금룡사는 너럭바위와 소나무 등이 어우러져 청룡, 황룡의 조화를 이루는 천연도량이다.",관광지,6369,,,,,,,,
CONT_000000000500038,거친오름,"부모,커플,혼자,친구,맑음,오름,자연경관,도보여행,도보",노루가 뛰어노는 거친오름,관광지,6369,,,,,,,,
CNTS_200000000007919,행원육상양식단지,"휴식/힐링,산책, 해변",제주 동쪽 일몰 포인트,관광지,6346,,,,,,,,
CONT_000000000500256,부영컨트리클럽,"골프,액티비티,체험,레저/체험,어트랙션",제주 푸른바다와 한라산이 조화로운 골프클럽,관광지,6343,,,,,,,,
CONT_000000000500346,성불오름,"부모,커플,혼자,친구,아이,오름,자연경관,도보여행,도보,어린이",삼나무와 편백나무가 우거진 오름,관광지,6338,,,,,,,,
CNTS_200000000010338,환상숲곶자왈 담앙족욕,"환상숲,저지리,족욕,곶자왈,숲,마을관광,웰니스,체험,어트랙션",담앙족욕은 제주의 천연원시림을 볼 수 있는 ‘환상숲곶자왈공원’ 내에 위치하고 있다. ,관광지,6323,,,,,,,,
CNTS_000000000020964,고내리포구,"부모,커플,혼자,친구,해변,올레,자연경관",소박한 고깃배의 정취를 느끼며 걷고 또 걷는 제주의 해안길 여행,관광지,6319,,,,,,,,
CNTS_000000000018449,와흘본향당,"문화유적지,문화관광,역사유적,어트랙션","마을 전체의 안녕을 지켜주고 생업, 산육, 치병 등의 기원을 들어주는 마을공동체의 성소(聖所)",관광지,6305,,,,,,,,
CNTS_000000000022752,이승이오름(이승악),"오름,자연경관,도보여행,도보",이승이오름은 살쾡이를 닮아서 이승이란 이름을 갖게 되었지만 정확한 생김새를 확인하기는 수월치 않다. 능선에 울창하게 자라난 나무들 때문이다.,관광지,6305,,,,,,,,
CNTS_000000000018510,마라도기원정사,"문화유적지,문화관광,역사유적,어트랙션",우리나라 국토 최남단 마라도에 위치한 대한불교 조계종 사찰,관광지,6267,,,,,,,,
CNTS_000000000018446,알진오름(안친오름),"커플,친구,맑음,부모,혼자,아이,오름,자연경관,도보여행,도보,어린이",가볍게 언덕오르면 멋진 풍경을 볼 수 있는 오름,관광지,6261,,,,,,,,
CNTS_000000000019551,곽지패총,"문화유적지,자연경관,문화관광,역사유적",제주 북제주군 애월읍 곽지리에 있는 청동기시대에서 원삼국시대에 걸친 시기의 패총 유적,관광지,6240,,,,,,,,
CNTS_200000000007278,농개,"맑음,휴식/힐링,여름,해변,올레,물놀이,용천수,낚시,자연경관",제주의 해안을 따라 걷는 바당 올레길을 오가다 보면 볼 수 있는 농개.  올레길 3-B 코스.,관광지,6208,,,,,,,,
CNTS_000000000021520,족은노꼬메오름,"오름,걷기/등산,커플,봄,자연경관,도보여행,도보",큰노꼬메오름의 형제인 족은노꼬메오름,관광지,6186,,,,,,,,
